LAT,LON
17.6375,78.3925
17.3175,78.3975
17.3225,78.3975
17.3275,78.3975
17.3375,78.3975
17.3625,78.3975
17.3675,78.3975
17.3725,78.3975
17.3825,78.3975
17.3875,78.3975
17.3925,78.3975
17.3975,78.3975
17.4025,78.3975
17.4075,78.3975
17.4125,78.3975
17.4175,78.3975
17.4225,78.3975
17.4275,78.3975
17.4325,78.3975
17.4375,78.3975
17.4425,78.3975
17.4475,78.3975
17.4525,78.3975
17.4575,78.3975
17.4625,78.3975
17.4675,78.3975
17.4825,78.3975
17.4875,78.3975
17.4925,78.3975
17.4975,78.3975
17.5025,78.3975
17.5075,78.3975
17.5125,78.3975
17.5175,78.3975
17.5225,78.3975
17.5275,78.3975
17.5325,78.3975
17.6325,78.3975
17.6375,78.3975
17.3225,78.4025
17.3325,78.4025
17.3675,78.4025
17.3775,78.4025
17.3825,78.4025
17.3875,78.4025
17.3925,78.4025
17.3975,78.4025
17.4025,78.4025
17.4075,78.4025
17.4125,78.4025
17.4175,78.4025
17.4225,78.4025
17.4275,78.4025
17.4325,78.4025
17.4375,78.4025
17.4425,78.4025
17.4475,78.4025
17.4525,78.4025
17.4575,78.4025
17.4625,78.4025
17.4675,78.4025
17.4875,78.4025
17.4925,78.4025
17.4975,78.4025
17.5025,78.4025
17.5075,78.4025
17.5125,78.4025
17.5175,78.4025
17.5225,78.4025
17.5275,78.4025
17.5325,78.4025
17.6375,78.4025
17.3575,78.4075
17.3625,78.4075
17.3725,78.4075
17.3775,78.4075
17.3825,78.4075
17.3875,78.4075
17.3925,78.4075
17.3975,78.4075
17.4025,78.4075
17.4075,78.4075
17.4125,78.4075
17.4175,78.4075
17.4225,78.4075
17.4275,78.4075
17.4325,78.4075
17.4375,78.4075
17.4425,78.4075
17.4475,78.4075
17.4525,78.4075
17.4575,78.4075
17.4625,78.4075
17.4675,78.4075
17.4725,78.4075
17.4775,78.4075
17.4825,78.4075
17.4875,78.4075
17.4925,78.4075
17.4975,78.4075
17.5025,78.4075
17.5075,78.4075
17.5125,78.4075
17.5175,78.4075
17.5225,78.4075
17.5275,78.4075
17.5325,78.4075
17.6325,78.4075
17.1275,78.41251
17.2925,78.41251
17.3475,78.41251
17.3525,78.41251
17.3575,78.41251
17.3625,78.41251
17.3675,78.41251
17.3725,78.41251
17.3775,78.41251
17.3825,78.41251
17.3875,78.41251
17.3925,78.41251
17.3975,78.41251
17.4025,78.41251
17.4075,78.41251
17.4125,78.41251
17.4175,78.41251
17.4225,78.41251
17.4275,78.41251
17.4325,78.41251
17.4375,78.41251
17.4425,78.41251
17.4475,78.41251
17.4525,78.41251
17.4575,78.41251
17.4625,78.41251
17.4675,78.41251
17.4725,78.41251
17.4775,78.41251
17.4825,78.41251
17.4875,78.41251
17.4925,78.41251
17.4975,78.41251
17.5025,78.41251
17.5075,78.41251
17.5125,78.41251
17.5175,78.41251
17.5225,78.41251
17.5275,78.41251
17.5325,78.41251
17.1275,78.4175
17.2925,78.4175
17.2975,78.4175
17.3025,78.4175
17.3075,78.4175
17.3225,78.4175
17.3275,78.4175
17.3325,78.4175
17.3425,78.4175
17.3475,78.4175
17.3525,78.4175
17.3575,78.4175
17.3625,78.4175
17.3675,78.4175
17.3725,78.4175
17.3775,78.4175
17.3825,78.4175
17.3875,78.4175
17.3925,78.4175
17.3975,78.4175
17.4025,78.4175
17.4075,78.4175
17.4125,78.4175
17.4175,78.4175
17.4225,78.4175
17.4275,78.4175
17.4325,78.4175
17.4375,78.4175
17.4425,78.4175
17.4475,78.4175
17.4525,78.4175
17.4575,78.4175
17.4625,78.4175
17.4675,78.4175
17.4725,78.4175
17.4775,78.4175
17.4825,78.4175
17.4875,78.4175
17.4925,78.4175
17.4975,78.4175
17.5025,78.4175
17.5075,78.4175
17.5125,78.4175
17.5175,78.4175
17.5225,78.4175
17.5275,78.4175
17.5325,78.4175
17.5825,78.4175
17.2975,78.4225
17.3025,78.4225
17.3075,78.4225
17.3125,78.4225
17.3175,78.4225
17.3225,78.4225
17.3275,78.4225
17.3325,78.4225
17.3375,78.4225
17.3425,78.4225
17.3475,78.4225
17.3525,78.4225
17.3575,78.4225
17.3625,78.4225
17.3675,78.4225
17.3725,78.4225
17.3775,78.4225
17.3825,78.4225
17.3875,78.4225
17.3925,78.4225
17.3975,78.4225
17.4025,78.4225
17.4075,78.4225
17.4125,78.4225
17.4175,78.4225
17.4225,78.4225
17.4275,78.4225
17.4325,78.4225
17.4375,78.4225
17.4425,78.4225
17.4475,78.4225
17.4525,78.4225
17.4575,78.4225
17.4625,78.4225
17.4675,78.4225
17.4725,78.4225
17.4775,78.4225
17.4825,78.4225
17.4875,78.4225
17.4925,78.4225
17.4975,78.4225
17.5025,78.4225
17.5075,78.4225
17.5125,78.4225
17.5175,78.4225
17.5225,78.4225
17.5275,78.4225
17.5325,78.4225
17.5825,78.4225
17.2375,78.42751
17.3025,78.42751
17.3075,78.42751
17.3125,78.42751
17.3175,78.42751
17.3225,78.42751
17.3275,78.42751
17.3325,78.42751
17.3375,78.42751
17.3425,78.42751
17.3475,78.42751
17.3525,78.42751
17.3575,78.42751
17.3625,78.42751
17.3675,78.42751
17.3725,78.42751
17.3775,78.42751
17.3825,78.42751
17.3875,78.42751
17.3925,78.42751
17.3975,78.42751
17.4025,78.42751
17.4075,78.42751
17.4125,78.42751
17.4175,78.42751
17.4225,78.42751
17.4275,78.42751
17.4325,78.42751
17.4375,78.42751
17.4425,78.42751
17.4475,78.42751
17.4525,78.42751
17.4575,78.42751
17.4625,78.42751
17.4675,78.42751
17.4725,78.42751
17.4775,78.42751
17.4825,78.42751
17.4875,78.42751
17.4925,78.42751
17.4975,78.42751
17.5025,78.42751
17.5075,78.42751
17.5125,78.42751
17.5175,78.42751
17.5225,78.42751
17.5275,78.42751
17.5325,78.42751
17.5375,78.42751
17.5425,78.42751
17.5475,78.42751
17.5525,78.42751
17.5775,78.42751
17.2325,78.4325
17.3025,78.4325
17.3075,78.4325
17.3125,78.4325
17.3175,78.4325
17.3225,78.4325
17.3275,78.4325
17.3325,78.4325
17.3375,78.4325
17.3425,78.4325
17.3475,78.4325
17.3525,78.4325
17.3575,78.4325
17.3625,78.4325
17.3675,78.4325
17.3725,78.4325
17.3775,78.4325
17.3825,78.4325
17.3875,78.4325
17.3925,78.4325
17.3975,78.4325
17.4025,78.4325
17.4075,78.4325
17.4125,78.4325
17.4175,78.4325
17.4225,78.4325
17.4275,78.4325
17.4325,78.4325
17.4375,78.4325
17.4425,78.4325
17.4475,78.4325
17.4525,78.4325
17.4575,78.4325
17.4625,78.4325
17.4675,78.4325
17.4725,78.4325
17.4775,78.4325
17.4825,78.4325
17.4875,78.4325
17.4925,78.4325
17.4975,78.4325
17.5025,78.4325
17.5075,78.4325
17.5125,78.4325
17.5175,78.4325
17.5225,78.4325
17.5275,78.4325
17.5325,78.4325
17.5375,78.4325
17.5425,78.4325
17.5475,78.4325
17.5525,78.4325
17.5575,78.4325
17.2975,78.4375
17.3025,78.4375
17.3075,78.4375
17.3125,78.4375
17.3175,78.4375
17.3225,78.4375
17.3275,78.4375
17.3325,78.4375
17.3375,78.4375
17.3525,78.4375
17.3575,78.4375
17.3625,78.4375
17.3675,78.4375
17.3725,78.4375
17.3775,78.4375
17.3825,78.4375
17.3875,78.4375
17.3925,78.4375
17.3975,78.4375
17.4025,78.4375
17.4075,78.4375
17.4125,78.4375
17.4175,78.4375
17.4225,78.4375
17.4275,78.4375
17.4325,78.4375
17.4375,78.4375
17.4425,78.4375
17.4475,78.4375
17.4525,78.4375
17.4575,78.4375
17.4625,78.4375
17.4675,78.4375
17.4725,78.4375
17.4775,78.4375
17.4825,78.4375
17.4875,78.4375
17.4925,78.4375
17.4975,78.4375
17.5025,78.4375
17.5075,78.4375
17.5125,78.4375
17.5175,78.4375
17.5225,78.4375
17.5275,78.4375
17.5325,78.4375
17.5375,78.4375
17.5425,78.4375
17.2975,78.4425
17.3025,78.4425
17.3075,78.4425
17.3125,78.4425
17.3175,78.4425
17.3225,78.4425
17.3275,78.4425
17.3325,78.4425
17.3375,78.4425
17.3525,78.4425
17.3575,78.4425
17.3625,78.4425
17.3675,78.4425
17.3725,78.4425
17.3775,78.4425
17.3825,78.4425
17.3875,78.4425
17.3925,78.4425
17.3975,78.4425
17.4025,78.4425
17.4075,78.4425
17.4125,78.4425
17.4175,78.4425
17.4225,78.4425
17.4275,78.4425
17.4325,78.4425
17.4375,78.4425
17.4425,78.4425
17.4475,78.4425
17.4525,78.4425
17.4575,78.4425
17.4625,78.4425
17.4675,78.4425
17.4725,78.4425
17.4775,78.4425
17.4825,78.4425
17.4875,78.4425
17.4925,78.4425
17.4975,78.4425
17.5025,78.4425
17.5075,78.4425
17.5125,78.4425
17.5175,78.4425
17.5225,78.4425
17.5275,78.4425
17.5325,78.4425
17.5375,78.4425
17.2975,78.4475
17.3025,78.4475
17.3075,78.4475
17.3125,78.4475
17.3175,78.4475
17.3225,78.4475
17.3275,78.4475
17.3325,78.4475
17.3375,78.4475
17.3425,78.4475
17.3525,78.4475
17.3575,78.4475
17.3625,78.4475
17.3675,78.4475
17.3725,78.4475
17.3775,78.4475
17.3825,78.4475
17.3875,78.4475
17.3925,78.4475
17.3975,78.4475
17.4025,78.4475
17.4075,78.4475
17.4125,78.4475
17.4175,78.4475
17.4225,78.4475
17.4275,78.4475
17.4325,78.4475
17.4375,78.4475
17.4425,78.4475
17.4475,78.4475
17.4525,78.4475
17.4575,78.4475
17.4625,78.4475
17.4675,78.4475
17.4725,78.4475
17.4775,78.4475
17.4825,78.4475
17.4875,78.4475
17.4925,78.4475
17.4975,78.4475
17.5025,78.4475
17.5075,78.4475
17.5125,78.4475
17.5175,78.4475
17.5225,78.4475
17.5275,78.4475
17.5325,78.4475
17.3025,78.4525
17.3075,78.4525
17.3125,78.4525
17.3175,78.4525
17.3225,78.4525
17.3275,78.4525
17.3325,78.4525
17.3375,78.4525
17.3425,78.4525
17.3475,78.4525
17.3525,78.4525
17.3575,78.4525
17.3625,78.4525
17.3675,78.4525
17.3725,78.4525
17.3775,78.4525
17.3825,78.4525
17.3875,78.4525
17.3925,78.4525
17.3975,78.4525
17.4025,78.4525
17.4075,78.4525
17.4125,78.4525
17.4175,78.4525
17.4225,78.4525
17.4275,78.4525
17.4325,78.4525
17.4375,78.4525
17.4425,78.4525
17.4475,78.4525
17.4525,78.4525
17.4575,78.4525
17.4625,78.4525
17.4675,78.4525
17.4725,78.4525
17.4775,78.4525
17.4825,78.4525
17.4875,78.4525
17.4925,78.4525
17.4975,78.4525
17.5025,78.4525
17.5075,78.4525
17.5125,78.4525
17.5175,78.4525
17.5225,78.4525
17.5275,78.4525
17.5325,78.4525
17.2975,78.4575
17.3075,78.4575
17.3125,78.4575
17.3175,78.4575
17.3225,78.4575
17.3275,78.4575
17.3325,78.4575
17.3375,78.4575
17.3425,78.4575
17.3475,78.4575
17.3525,78.4575
17.3575,78.4575
17.3625,78.4575
17.3675,78.4575
17.3725,78.4575
17.3775,78.4575
17.3825,78.4575
17.3875,78.4575
17.3925,78.4575
17.3975,78.4575
17.4025,78.4575
17.4075,78.4575
17.4125,78.4575
17.4175,78.4575
17.4225,78.4575
17.4275,78.4575
17.4325,78.4575
17.4375,78.4575
17.4425,78.4575
17.4475,78.4575
17.4525,78.4575
17.4575,78.4575
17.4625,78.4575
17.4675,78.4575
17.4725,78.4575
17.4775,78.4575
17.4875,78.4575
17.4925,78.4575
17.4975,78.4575
17.5025,78.4575
17.5075,78.4575
17.5125,78.4575
17.5175,78.4575
17.5225,78.4575
17.5275,78.4575
17.5325,78.4575
17.2925,78.4625
17.2975,78.4625
17.3025,78.4625
17.3075,78.4625
17.3125,78.4625
17.3175,78.4625
17.3225,78.4625
17.3275,78.4625
17.3325,78.4625
17.3375,78.4625
17.3425,78.4625
17.3475,78.4625
17.3525,78.4625
17.3575,78.4625
17.3625,78.4625
17.3675,78.4625
17.3725,78.4625
17.3775,78.4625
17.3825,78.4625
17.3875,78.4625
17.3925,78.4625
17.3975,78.4625
17.4025,78.4625
17.4075,78.4625
17.4125,78.4625
17.4175,78.4625
17.4225,78.4625
17.4275,78.4625
17.4325,78.4625
17.4375,78.4625
17.4425,78.4625
17.4475,78.4625
17.4525,78.4625
17.4575,78.4625
17.4625,78.4625
17.4675,78.4625
17.4725,78.4625
17.4775,78.4625
17.4825,78.4625
17.4875,78.4625
17.4925,78.4625
17.4975,78.4625
17.5025,78.4625
17.5075,78.4625
17.5125,78.4625
17.5175,78.4625
17.5225,78.4625
17.5275,78.4625
17.5325,78.4625
17.5375,78.4625
17.2925,78.4675
17.2975,78.4675
17.3025,78.4675
17.3075,78.4675
17.3125,78.4675
17.3175,78.4675
17.3225,78.4675
17.3275,78.4675
17.3325,78.4675
17.3375,78.4675
17.3425,78.4675
17.3475,78.4675
17.3525,78.4675
17.3575,78.4675
17.3625,78.4675
17.3675,78.4675
17.3725,78.4675
17.3775,78.4675
17.3825,78.4675
17.3875,78.4675
17.3925,78.4675
17.3975,78.4675
17.4025,78.4675
17.4075,78.4675
17.4125,78.4675
17.4375,78.4675
17.4425,78.4675
17.4475,78.4675
17.4525,78.4675
17.4575,78.4675
17.4625,78.4675
17.4675,78.4675
17.4725,78.4675
17.4775,78.4675
17.4825,78.4675
17.4975,78.4675
17.5025,78.4675
17.5075,78.4675
17.5125,78.4675
17.5175,78.4675
17.5225,78.4675
17.5375,78.4675
17.5425,78.4675
17.5475,78.4675
17.2875,78.4725
17.2925,78.4725
17.2975,78.4725
17.3025,78.4725
17.3075,78.4725
17.3125,78.4725
17.3175,78.4725
17.3225,78.4725
17.3275,78.4725
17.3325,78.4725
17.3375,78.4725
17.3425,78.4725
17.3475,78.4725
17.3525,78.4725
17.3575,78.4725
17.3625,78.4725
17.3675,78.4725
17.3725,78.4725
17.3775,78.4725
17.3825,78.4725
17.3875,78.4725
17.3925,78.4725
17.3975,78.4725
17.4025,78.4725
17.4075,78.4725
17.4125,78.4725
17.4325,78.4725
17.4375,78.4725
17.4425,78.4725
17.4475,78.4725
17.4525,78.4725
17.4575,78.4725
17.4625,78.4725
17.4675,78.4725
17.4725,78.4725
17.4775,78.4725
17.4825,78.4725
17.5025,78.4725
17.5075,78.4725
17.5125,78.4725
17.5175,78.4725
17.5225,78.4725
17.5425,78.4725
17.2875,78.4775
17.2925,78.4775
17.2975,78.4775
17.3025,78.4775
17.3075,78.4775
17.3125,78.4775
17.3175,78.4775
17.3225,78.4775
17.3275,78.4775
17.3325,78.4775
17.3375,78.4775
17.3425,78.4775
17.3475,78.4775
17.3525,78.4775
17.3575,78.4775
17.3625,78.4775
17.3675,78.4775
17.3725,78.4775
17.3775,78.4775
17.3825,78.4775
17.3875,78.4775
17.3925,78.4775
17.3975,78.4775
17.4025,78.4775
17.4075,78.4775
17.4125,78.4775
17.4325,78.4775
17.4375,78.4775
17.4425,78.4775
17.4475,78.4775
17.4525,78.4775
17.4575,78.4775
17.4625,78.4775
17.4675,78.4775
17.4725,78.4775
17.4775,78.4775
17.4825,78.4775
17.5025,78.4775
17.5075,78.4775
17.5125,78.4775
17.5175,78.4775
17.5225,78.4775
17.5275,78.4775
17.5375,78.4775
17.5425,78.4775
17.5475,78.4775
17.6325,78.4775
17.6375,78.4775
17.6425,78.4775
17.2925,78.48251
17.2975,78.48251
17.3025,78.48251
17.3075,78.48251
17.3125,78.48251
17.3175,78.48251
